document_name,article_number,livre,titre,chapitre,section,sous_section,pages,content,source_relative_path
Code_procedure_penale_fr_0,274,LIVRE III DES VOIES DE RECOURS EXTRAORDINAIRES,,CHAPITRE PREMIER DU POURVOI EN CASSATION,Section III Des arrêts rendus par la Cour de Cassation,,56,"Les chambres réunies statuant en matière pénale se composent du premier président, des présidents de chambres et du conseiller le plus ancien de chaque chambre et siègent en présence du procureur général. En cas de partage égal des voix, celle du premier président est prépondérante. Les chambres réunies se réunissent à l'initiative du premier président.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,275,LIVRE III DES VOIES DE RECOURS EXTRAORDINAIRES,,CHAPITRE PREMIER DU POURVOI EN CASSATION,Section III Des arrêts rendus par la Cour de Cassation,,56,Les chambres réunies siègent également chaque fois qu'il s'agit d'assurer l'unité de la jurisprudence entre les différentes chambres.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,276,LIVRE III DES VOIES DE RECOURS EXTRAORDINAIRES,,CHAPITRE PREMIER DU POURVOI EN CASSATION,Section IV Du pourvoi dans l'intérêt de la loi,,56,"Le procureur général près la cour de cassation peut nonobstant l'expiration du délai de cassation se pourvoir dans l'intérêt de la loi si la décision attaquée a été rendue en violation de la loi et qu'aucune des parties n'ait exercé de recours dans les délais. L'arrêt qui admet le pourvoi se limite à redresser l'erreur de droit, sans renvoi, et il ne peut porter atteinte aux droits acquis par les parties et les tiers en vertu de la décision attaquée.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,277,LIVRE III DES VOIES DE RECOURS EXTRAORDINAIRES,,CHAPITRE II DES DEMANDES EN REVISION,,,56-57,"La révision n'est ouverte que pour la réparation d'une erreur de fait commise au détriment d'une personne condamnée pour un crime ou un délit. Cette révision peut être demandée, quelle que soit la juridiction qui a statué et la peine qui a été prononcée : 1) lorsque, après une condamnation pour homicide, sont produits des pièces ou éléments de preuve dont résultent des indices suffisants de l'existence, de la prétendue victime de l'homicide; 2) lorsque, après une condamnation, une nouvelle décision condamne pour le même fait un autre accusé où prévenu et que les deux condamnations ne pouvant se concilier, leur contradiction établit la preuve de l'innocence de l'un ou de l'autre des condamnés; 3) lorsqu'un des témoins entendus a été, postérieurement à la condamnation, poursuivi et condamné pour faux témoignage contre l'accusé ou le prévenu; le témoin ainsi condamné ne peut être entendu dans les nouveaux débats; 4) lorsque, après condamnation, un fait vient à se produire ou à se révéler, ou lorsque des pièces inconnues lors des débats sont présentées et sont de nature à établir l'innocence du condamné ou à démontrer que l'infraction commise était moins grave que celle pour laquelle il a été condamné.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,278,LIVRE III DES VOIES DE RECOURS EXTRAORDINAIRES,,CHAPITRE II DES DEMANDES EN REVISION,,,57,"Le droit de demander la révision appartient dans les trois premiers, cas : 1) au secrétaire d'Etat à la justice; 2) au condamné, ou en cas d'incapacité, à son représentant légal; 3) après la mort ou l'absence déclarée du condamné, à son conjoint, ses enfants et ses héritiers. Dans le quatrième cas, le droit de demander la révision appartient au secrétaire d'Etat à la justice seul après avis de deux avocats généraux à la chancellerie et de deux conseillers à la Cour de cassation désignés par le premier président de cette cour.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,279,LIVRE III DES VOIES DE RECOURS EXTRAORDINAIRES,,CHAPITRE II DES DEMANDES EN REVISION,,,57,"Les demandes en révision sont présentées dans tous les cas au secrétaire d'Etat à la justice; ce dernier les transmet, le cas échéant, au ministère public qui saisit la juridiction qui a rendu la décision attaquée. Cette juridiction peut être composée des mêmes juges qui ont participé au jugement attaqué.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,280,LIVRE III DES VOIES DE RECOURS EXTRAORDINAIRES,,CHAPITRE II DES DEMANDES EN REVISION,,,57,"Si la décision de condamnation n'a pas été exécutée, l'exécution sera suspendue de plein droit à partir de la transmission de la demande par le secrétaire d'Etat à la justice au ministère public. Si le condamné est en état de détention, l'exécution pourra être suspendue sur l'ordre du secrétaire d'Etat à la justice jusqu'à décision de la juridiction et ensuite, s'il y a lieu, par le jugement de cette juridiction statuant sur la recevabilité.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,281,LIVRE III DES VOIES DE RECOURS EXTRAORDINAIRES,,CHAPITRE II DES DEMANDES EN REVISION,,,57,"La juridiction saisie de la demande en révision siégeant en audience publique statue d'abord en la forme sur la recevabilité de la demande. Elle fixe ensuite une autre audience, sans nouvelle citation, pour être plaidé au fond. Elle peut statuer aussi par une seule et même décision en la forme et au fond si toutes les parties ont épuisé leurs moyens.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,282,LIVRE III DES VOIES DE RECOURS EXTRAORDINAIRES,,CHAPITRE II DES DEMANDES EN REVISION,,,57-58,"Les frais de l'instance en révision sont avancés par le demandeur jusqu'à l'arrêt de recevabilité; pour les frais postérieurs à cet arrêt, l'avance est faite par le trésor. Si l'arrêt ou jugement définitif de révision prononce une condamnation, il met à la charge du condamné le remboursement des frais envers l'Etat et envers les demandeurs en révision, s'il y a lieu. Le demandeur en révision qui succombe dans son instance est condamné à tous les frais. Si le demandeur le requiert, l'arrêt ou le jugement de révision d'où résulte l'innocence d'un condamné est affiché dans la ville où a été prononcée la condamnation, dans la localité du lieu où le crime ou le délit a été commis, dans celle du domicile des demandeurs en révision et du dernier domicile de la victime de l'erreur judiciaire si elle est décédée; dans les mêmes conditions, il est ordonné qu'il soit inséré, au Journal Officiel de la République Tunisienne et publié, par extrait, dans deux journaux au choix du demandeur. Les frais de publicité ci-dessus prévus sont à la charge du trésor.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,283,LIVRE III DES VOIES DE RECOURS EXTRAORDINAIRES,,CHAPITRE II DES DEMANDES EN REVISION,,,58-59,La demande en révision est soumise aux règles de procédure applicables devant la juridiction qui en est saisie.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,284,LIVRE IV DE QUELQUES PROCEDURES PARTICULIERES,,CHAPITRE PREMIER DU FAUX,,,59,"Dans tous les procès pour faux en écriture, la pièce arguée de faux est, dès sa production, déposée au greffe, signée à toutes les pages par le greffier qui dresse procès-verbal détaillé de l'état matériel de la pièce, et par la personne qui l'aura déposée. Si elle ne veut ou ne peut signer, il en est fait mention. Si la pièce arguée de faux est tirée d'un dépôt public, le fonctionnaire qui s'en dessaisit la signe aussi comme il vient d'être dit. La pièce arguée de faux est, de plus, signée par l'officier de police judiciaire, le juge d'instruction, la partie civile si elle se présente et par l'inculpé au moment de sa comparution. Si l'inculpé ou la partie civile ne veut ou ne peut signer, il en est fait mention au procès- verbal.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,285,LIVRE IV DE QUELQUES PROCEDURES PARTICULIERES,,CHAPITRE PREMIER DU FAUX,,,59,"Tout dépositaire public ou particulier de pièces arguées de faux ou de pièces pouvant servir à comparaison est tenu de les remettre sur ordonnance du juge d'instruction. Cette ordonnance et l'acte de dépôt lui serviront de décharge vis-à-vis de tous les intéressés. A défaut de remise volontaire, il peut être procédé à toutes perquisitions ou saisies conformément aux dispositions des articles 93 à 100.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,286,LIVRE IV DE QUELQUES PROCEDURES PARTICULIERES,,CHAPITRE PREMIER DU FAUX,,,59,Les pièces fournies pour servir de comparaison sont signées comme il est dit à l'article 284 pour les pièces arguées de faux.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,287,LIVRE IV DE QUELQUES PROCEDURES PARTICULIERES,,CHAPITRE PREMIER DU FAUX,,,59-60,"Si au cours d'une audience d'un tribunal ou d'une cour une pièce de la procédure, ou une pièce produite, est arguée de faux, la juridiction décide, après avoir recueilli les observations du ministère public et des parties, s'il y a lieu de surseoir jusqu'à ce qu'il ait été prononcé sur le faux par la juridiction compétente. Si l'action publique est éteinte ou ne peut être exercée du chef de faux, et s'il n'apparaît pas que celui qui a produit la pièce ait fait sciemment usage d'un faux, le tribunal ou la cour saisi de l'action principale statue incidemment sur le caractère de la pièce prétendue entachée de faux.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,288,LIVRE IV DE QUELQUES PROCEDURES PARTICULIERES,,CHAPITRE II DE LA MANIERE DONT SONT REÇUES LES DEPOSITIONS DES MEMBRES DU,,,60,"Les membres du gouvernement sont entendus dans leur demeure ou leur cabinet. Ils ne sont pas cités aux débats, sauf nécessité absolue.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,289,LIVRE IV DE QUELQUES PROCEDURES PARTICULIERES,,CHAPITRE II DE LA MANIERE DONT SONT REÇUES LES DEPOSITIONS DES MEMBRES DU,,,60,"En cas de nécessité absolue, les membres du gouvernement peuvent comparaître comme témoins après autorisation du président de la République. Lorsque la comparution a lieu en vertu de l'autorisation prévue à l'alinéa précédent, la déposition est reçue dans les formes ordinaires.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,290,LIVRE IV DE QUELQUES PROCEDURES PARTICULIERES,,CHAPITRE II DE LA MANIERE DONT SONT REÇUES LES DEPOSITIONS DES MEMBRES DU,,,60,"La déposition d'un représentant d'une puissance étrangère est demandée par l'entremise du secrétaire d'Etat aux affaires étrangères. Si la demande est agréée, cette déposition est reçue dans la demeure du représentant ou en son cabinet.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,291,LIVRE IV DE QUELQUES PROCEDURES PARTICULIERES,,CHAPITRE III DES REGLEMENTS DE JUGES,,,60,"Il y a lieu à règlement de juges lorsque deux tribunaux se sont déclarés compétents ou incompétents pour connaître de la même infraction ou lorsqu'un tribunal, sur renvoi du juge d'instruction ou de la chambre d'accusation s'est déclaré incompétent et qu'il en est résulté un conflit de compétence interrompant le cours de la justice et provenant de ce que les décisions contraires rendues dans la même affaire ont acquis force de chose jugée.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,292,LIVRE IV DE QUELQUES PROCEDURES PARTICULIERES,,CHAPITRE III DES REGLEMENTS DE JUGES,,,60,"Il est réglé de juges par la cour de cassation qui est saisie par le procureur général près cette cour. La cour de cassation décide le renvoi de la cause à la juridiction qu'elle estime être compétente et annule les actes faits par la juridiction dessaisie. Quand le conflit provient de ce que deux juridictions se sont déclarées incompétentes, le renvoi doit être fait à une autre juridiction.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,293,LIVRE IV DE QUELQUES PROCEDURES PARTICULIERES,,CHAPITRE III DES REGLEMENTS DE JUGES,,,60-61,"La décision de règlement est notifiée par le greffier de la cour de cassation au représentant du ministère public près la juridiction saisie et la juridiction dessaisie, ainsi qu'aux parties.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,294,LIVRE IV DE QUELQUES PROCEDURES PARTICULIERES,,CHAPITRE IV DU RENVOI D'UN TRIBUNAL A UN AUTRE,,,61,"En matière criminelle, correctionnelle et de contravention, la cour de cassation peut, sur la réquisition du procureur général près cette cour, de saisir toute juridiction d'instruction ou de jugement et renvoyer la connaissance de l'affaire à une autre juridiction du même ordre pour cause de sûreté publique ou de suspicion légitime.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,295 (Modifié par la loi n°2000-43 du 17 avril 2000),LIVRE IV DE QUELQUES PROCEDURES PARTICULIERES,,CHAPITRE V DU JUGEMENT DES INFRACTIONS COMMISES A L'AUDIENCE,,,61,"(Modifié par la loi n°2000-43 du 17 avril 2000). S'il se commet une contravention ou un délit pendant la durée de l'audience, le juge cantonal, ou le président du tribunal correctionnel, ou du tribunal de première instance criminelle ou celui de la cour d'appel correctionnelle ou criminelle dresse procès-verbal du fait, entend le prévenu et les témoins et applique les peines prévues par la loi, par décision exécutoire nonobstant appel. Si le délit, commis à l'audience de la justice cantonale, est de la compétence du tribunal correctionnel, le juge cantonal en dresse procès-verbal qu'il transmet sans délai au procureur de la République. Si le fait commis est un crime, le juge cantonal, ou le président du tribunal de première instance criminelle ou celui de la cour d'appel correctionnelle ou criminelle transmet sans délai les procès-verbaux du fait, l'interrogatoire du prévenu et l'audition des témoins au procureur de la République qui requiert l'ouverture d'une information. La cour criminelle peut, cependant, procéder au jugement séance tenante.",pdfs/Code_procedure_penale_fr_0.pdf
